TradingDate,int_Stkcd,index,Stkcd,open,high,low,close,simple_Stkcd,date,AdjustingFactor,FirstIndustryName,sector,return,max_return,current_drawback,max_place,min_place,max_return_next,upstop_num,downstop_num
20111219,600716,512391,600716.SH,5.33,5.56,5.13,23.768958744373318,600716,20111219,4.329500682035213,房地产,房产,0.020446096654275214,0.7188160676532769,-0.32472324723247226,35.0,10.0,0.01821493624772308,5.0,0.0
20111220,600520,514517,600520.SH,12.39,12.75,12.24,29.574307778492848,600520,20111220,2.341592064805451,机械设备,工业,0.017727639000805873,0.5986038394415358,-0.31058951965065507,42.0,6.0,0.0,1.0,0.0
20111220,600716,514690,600716.SH,5.43,5.58,5.35,23.55248371027156,600716,20111220,4.329500682035213,房地产,房产,-0.00910746812386154,0.7188160676532769,-0.3308733087330873,34.0,9.0,0.03492647058823506,5.0,0.0
20111221,600520,516816,600520.SH,12.68,12.71,11.85,27.888361491832924,600520,20111221,2.341592064805451,机械设备,工业,-0.05700712589073631,0.5986038394415358,-0.34989082969432317,41.0,5.0,0.0,1.0,0.0
20111221,600716,516989,600716.SH,5.49,5.54,5.0,21.95056845791853,600716,20111221,4.329500682035213,房地产,房产,-0.06801470588235303,0.7188160676532769,-0.3763837638376384,33.0,8.0,0.11045364891518727,5.0,0.0
20111222,600158,518821,600158.SH,6.16,6.19,5.82,37.8082792264828,600158,20111222,6.3224547201476256,房地产,房产,-0.049284578696343395,0.6598890942698705,-0.3340757238307349,23.0,4.0,0.028428093645485042,3.0,0.0
20111222,600405,519036,600405.SH,6.81,6.83,6.4,28.188861656198227,600405,20111222,4.151526017113141,电气设备,工业,-0.03138373751783152,0.5053763440860217,-0.30714285714285716,37.0,15.0,0.022091310751104487,2.0,0.0
20111222,600520,519117,600520.SH,11.51,11.8,11.26,27.20929979303934,600520,20111222,2.341592064805451,机械设备,工业,-0.024349286314022,0.5986038394415358,-0.36572052401746735,40.0,4.0,0.0068846815834768815,1.0,0.0
20111222,600716,519290,600716.SH,4.97,5.09,4.79,21.474323382894653,600716,20111222,4.329500682035213,房地产,房产,-0.021696252465483346,0.7188160676532769,-0.38991389913899144,32.0,7.0,0.13508064516129048,5.0,0.0
20111223,600158,521122,600158.SH,5.94,6.16,5.9,37.997952868087225,600158,20111223,6.3224547201476256,房地产,房产,0.0050167224080266415,0.6598890942698705,-0.33073496659242774,22.0,3.0,0.029950083194675736,3.0,0.0
20111223,600405,521337,600405.SH,6.7,6.9,6.65,28.271892176540486,600405,20111223,4.151526017113141,电气设备,工业,0.002945508100147043,0.5053763440860217,-0.30510204081632664,36.0,14.0,0.03377386196769461,2.0,0.0
20111223,600520,521418,600520.SH,11.46,11.96,11.3,27.396627158223776,600520,20111223,2.341592064805451,机械设备,工业,0.0068846815834768815,0.5986038394415358,-0.3613537117903931,39.0,3.0,0.0,1.0,0.0
20111223,600716,521591,600716.SH,5.03,5.14,4.92,21.77738843063712,600716,20111223,4.329500682035213,房地产,房产,0.014112903225806495,0.7188160676532769,-0.3813038130381303,31.0,6.0,0.12326043737574555,5.0,0.0
20111226,600158,523423,600158.SH,5.97,6.08,5.78,36.60701282965475,600158,20111226,6.3224547201476256,房地产,房产,-0.03660565723793674,0.6598890942698705,-0.35523385300668153,21.0,2.0,0.08635578583765113,3.0,0.0
20111226,600405,523638,600405.SH,6.88,6.94,6.65,28.0228006155137,600405,20111226,4.151526017113141,电气设备,工业,-0.008810572687224627,0.5053763440860217,-0.31122448979591844,35.0,13.0,0.04296296296296287,2.0,0.0
20111226,600716,523892,600716.SH,4.96,5.07,4.9,21.257848348792894,600716,20111226,4.329500682035213,房地产,房产,-0.02385685884691857,0.7188160676532769,-0.39606396063960636,30.0,5.0,0.1792260692464358,5.0,0.0
20111227,300266,525581,300266.SZ,29.51,29.83,26.9,27.04,300266,20111227,1.0,机械设备,工业,-0.09383378016085797,0.5677419354838711,-0.3045267489711935,36.0,2.0,0.06139053254437865,2.0,0.0
20111227,600158,525724,600158.SH,5.72,5.74,5.43,34.647051866408994,600158,20111227,6.3224547201476256,房地产,房产,-0.053540587219343516,0.6598890942698705,-0.3897550111358574,20.0,1.0,0.15145985401459838,3.0,0.0
20111227,600162,525728,600162.SH,4.64,4.68,4.44,18.88273715443518,600162,20111227,4.243311720097793,房地产,房产,-0.03887688984881199,0.4909502262443437,-0.32473444613050073,17.0,4.0,0.18426966292134828,3.0,0.0
20111227,600405,525939,600405.SH,6.7,6.78,6.47,27.3585564527756,600405,20111227,4.151526017113141,电气设备,工业,-0.02370370370370367,0.5053763440860217,-0.3275510204081633,34.0,12.0,0.06828528072837625,2.0,0.0
20111227,600716,526193,600716.SH,4.85,4.89,4.7,20.651718253307962,600716,20111227,4.329500682035213,房地产,房产,-0.028513238289205822,0.7188160676532769,-0.4132841328413285,29.0,4.0,0.22012578616352219,5.0,0.0
20111227,600756,526232,600756.SH,10.81,10.95,10.46,35.63850633180552,600756,20111227,3.390914018249812,计算机,TMT,-0.05570530098831983,0.49852507374631294,-0.3103674540682415,36.0,12.0,0.17792578496669842,2.0,0.0
20111228,300262,527880,300262.SZ,23.01,23.48,22.61,23.31,300262,20111228,1.0,环保工程及服务,公用,-0.014376321353065546,0.45731707317073167,-0.30334728033472813,19.0,0.0,0.0021450021450022394,2.0,0.0
20111228,300266,527884,300266.SZ,26.7,27.09,26.08,26.92,300266,20111228,1.0,机械设备,工业,-0.004437869822485063,0.5677419354838711,-0.3076131687242798,35.0,1.0,0.06612184249628528,2.0,0.0
20111228,600158,528027,600158.SH,5.43,5.66,5.32,35.72186916883409,600158,20111228,6.3224547201476256,房地产,房产,0.031021897810219023,0.6598890942698705,-0.3708240534521158,19.0,0.0,0.11681415929203509,3.0,0.0
20111228,600405,528242,600405.SH,6.59,6.78,6.46,27.815224314658042,600405,20111228,4.151526017113141,电气设备,工业,0.01669195751138086,0.5053763440860217,-0.316326530612245,33.0,11.0,0.05074626865671639,2.0,0.0
20111228,600716,528496,600716.SH,4.75,5.0,4.67,21.517618389715008,600716,20111228,4.329500682035213,房地产,房产,0.04192872117400426,0.7188160676532769,-0.38868388683886834,28.0,3.0,0.1710261569416498,5.0,0.0
20111228,600756,528535,600756.SH,10.48,10.54,10.03,35.67241547198802,600756,20111228,3.390914018249812,计算机,TMT,0.0009514747859180606,0.49852507374631294,-0.3097112860892389,35.0,11.0,0.18726235741444874,2.0,0.0
20111228,601999,528816,601999.SH,7.7,7.74,7.4,7.70656668029782,601999,20111228,1.0100349515462412,传媒,TMT,-0.018018018018018056,0.5061391541609823,-0.3088768115942029,28.0,0.0,0.1245085190039319,3.0,0.0
20111229,300266,530187,300266.SZ,26.64,27.15,26.15,26.19,300266,20111229,1.0,机械设备,工业,-0.027117384843982184,0.5677419354838711,-0.32638888888888895,34.0,0.0,0.09583810614738453,2.0,0.0
20111229,600405,530549,600405.SH,6.7,6.78,6.59,27.69067853414465,600405,20111229,4.151526017113141,电气设备,工业,-0.004477611940298498,0.5053763440860217,-0.31938775510204087,32.0,10.0,0.06296851574212892,2.0,0.0
20111229,600716,530803,600716.SH,4.92,5.01,4.86,21.17125833515219,600716,20111229,4.329500682035213,房地产,房产,-0.016096579476861272,0.7188160676532769,-0.39852398523985244,27.0,2.0,0.1901840490797546,5.0,0.0
20111229,601999,531123,601999.SH,7.56,7.76,7.55,7.6863659812668965,601999,20111229,1.0100349515462412,传媒,TMT,-0.00262123197902997,0.47791164658634533,-0.31068840579710133,27.0,0.0,0.12746386333771342,3.0,0.0
20111230,300266,532494,300266.SZ,26.3,27.34,26.3,26.93,300266,20111230,1.0,机械设备,工业,0.028255059182894282,0.5483870967741937,-0.30735596707818935,33.0,0.0,0.06572595618269594,2.0,0.0
20111230,600716,533110,600716.SH,4.95,5.26,4.91,21.907273451098174,600716,20111230,4.329500682035213,房地产,房产,0.03476482617586907,0.7188160676532769,-0.3776137761377615,26.0,1.0,0.15019762845849804,5.0,0.0
20120104,300266,534801,300266.SZ,27.2,27.88,25.61,25.84,300266,20120104,1.0,机械设备,工业,-0.04047530634979579,0.5398019801980198,-0.3353909465020577,32.0,0.0,0.1168730650154799,2.0,0.0
20120104,600716,535417,600716.SH,5.06,5.14,4.94,21.474323382894653,600716,20120104,4.329500682035213,房地产,房产,-0.01976284584980237,0.7188160676532769,-0.38991389913899144,25.0,0.0,0.18346774193548399,5.0,0.0
20120104,600756,535456,600756.SH,11.1,11.18,10.33,35.163778369250544,600756,20120104,3.390914018249812,计算机,TMT,-0.05469462169553352,0.49852507374631294,-0.3195538057742783,32.0,8.0,0.21697203471552573,2.0,0.0
20120330,592,666182,000592.SZ,4.76,4.85,4.6,11.548627490306862,000592,20120330,2.4782462425551204,轻工制造,工业,-0.0189473684210526,0.4977777777777779,-0.3086053412462908,30.0,3.0,0.5793991416309012,2.0,0.0
20120330,2114,666583,002114.SZ,11.0,11.0,11.0,20.0130341223486,002114,20120330,1.8193667383953271,有色金属,大宗材料,-0.05008635578583753,1.5377358490566038,-0.3184634448574969,42.0,3.0,0.0036363636363634377,10.0,0.0
20120330,600179,667589,600179.SH,4.83,5.0,4.8,7.721883408071748,600179,20120330,1.6053811659192825,采掘,大宗材料,-0.04752475247524768,0.7893401015228425,-0.31773049645390083,28.0,3.0,0.21205821205821218,0.0,0.0
20120330,600656,667985,600656.SH,4.95,5.02,4.88,6170.863947805237,600656,20120330,1256.7951013859954,综合,工业,-0.019960079840319334,0.6027088036117381,-0.30845070422535203,28.0,13.0,0.20977596741344207,0.0,0.0
20120405,2114,668937,002114.SZ,10.45,11.55,10.45,20.08580879188441,002114,20120405,1.8193667383953271,有色金属,大宗材料,0.0036363636363634377,1.5377358490566038,-0.3159851301115243,41.0,2.0,0.0,10.0,0.0
20120405,600179,669943,600179.SH,4.81,4.81,4.81,7.721883408071748,600179,20120405,1.6053811659192825,采掘,大宗材料,0.0,0.7893401015228425,-0.31773049645390083,27.0,2.0,0.21205821205821218,0.0,0.0
20120406,2114,671291,002114.SZ,10.8,10.86,10.49,19.085157085766983,002114,20120406,1.8193667383953271,有色金属,大宗材料,-0.04981884057970998,1.5377358490566038,-0.35006195786864935,40.0,1.0,0.02859866539561473,10.0,0.0
20120409,2114,673645,002114.SZ,10.45,10.73,10.11,19.12154442053489,002114,20120409,1.8193667383953271,有色金属,大宗材料,0.0019065776930409228,1.5377358490566038,-0.34882280049566294,39.0,0.0,0.026641294005708804,10.0,0.0
20120409,300264,674459,300264.SZ,11.98,12.03,11.6,11.63,300264,20120409,1.0,计算机,TMT,-0.03485477178423235,0.4796099290780145,-0.30317555422408626,42.0,7.0,0.16079105760963008,2.0,0.0
20120410,2114,675999,002114.SZ,10.45,10.72,10.15,19.285287426990468,002114,20120410,1.8193667383953271,有色金属,大宗材料,0.008563273073263655,1.525821596244132,-0.3432465923172243,38.0,0.0,0.017924528301886733,10.0,0.0
20120410,600401,677200,600401.SH,8.17,8.25,7.82,42.41471186440677,600401,20120410,5.236384180790959,电气设备,工业,-0.015795868772782495,3.2086330935251794,-0.3076923076923077,28.0,0.0,0.08024691358024705,1.0,0.0
20120411,2114,678355,002114.SZ,10.38,10.5,10.1,18.612121733784196,002114,20120411,1.8193667383953271,有色金属,大宗材料,-0.03490566037735854,1.3875739644970415,-0.36617100371747213,37.0,0.0,0.05474095796676437,10.0,0.0
20120412,2114,680712,002114.SZ,10.22,10.37,10.01,18.70309007070396,002114,20120412,1.8193667383953271,有色金属,大宗材料,0.004887585532746819,1.1693548387096775,-0.36307311028500633,36.0,0.0,0.04961089494163429,10.0,0.0
20120413,2114,683069,002114.SZ,10.28,10.28,10.28,18.70309007070396,002114,20120413,1.8193667383953271,有色金属,大宗材料,0.0,1.090673575129534,-0.36307311028500633,35.0,0.0,0.04961089494163429,9.0,0.0
20120416,2114,685426,002114.SZ,10.17,10.79,10.17,19.630967107285578,002114,20120416,1.8193667383953271,有色金属,大宗材料,0.04961089494163429,0.901060070671378,-0.33147459727385387,34.0,0.0,0.0,9.0,0.0
20120417,2114,687786,002114.SZ,10.99,11.17,10.44,19.06696341838303,002114,20120417,1.8193667383953271,有色金属,大宗材料,-0.02873030583873948,0.834090909090909,-0.35068153655514256,33.0,1.0,0.00190839694656475,8.0,0.0
20120418,2114,690146,002114.SZ,10.4,10.59,10.22,19.103350753150934,002114,20120418,1.8193667383953271,有色金属,大宗材料,0.00190839694656475,0.834090909090909,-0.34944237918215626,32.0,0.0,0.0,7.0,0.0
20120419,2114,692506,002114.SZ,10.54,10.68,10.29,18.73947740547187,002114,20120419,1.8193667383953271,有色金属,大宗材料,-0.01904761904761898,0.6673553719008267,-0.3618339529120198,31.0,0.0,0.0,7.0,0.0
20120419,600132,693478,600132.SH,27.0,27.97,26.8,128.83974674223762,600132,20120419,4.721133995684779,食品饮料,必选消费,-0.009437386569872919,0.8612964728312678,-0.30115236875800255,22.0,1.0,0.0,3.0,0.0
20120420,2114,694866,002114.SZ,10.23,10.4,10.15,18.593928066400245,002114,20120420,1.8193667383953271,有色金属,大宗材料,-0.007766990291262044,0.6369168356997974,-0.36679058240396534,30.0,5.0,0.0,6.0,0.0
20120420,600132,695838,600132.SH,27.29,27.29,27.29,128.83974674223762,600132,20120420,4.721133995684779,食品饮料,必选消费,0.0,0.8612964728312678,-0.30115236875800255,21.0,0.0,0.0,3.0,0.0
20120423,600132,698198,600132.SH,27.02,27.48,25.11,121.00266430940088,600132,20120423,4.721133995684779,食品饮料,必选消费,-0.06082814217662147,0.8507109004739335,-0.3436619718309859,20.0,0.0,0.005852516582130374,3.0,0.0
20120423,600401,698430,600401.SH,8.26,8.26,7.87,41.21034350282485,600401,20120423,5.236384180790959,电气设备,工业,-0.04951690821256027,3.2086330935251794,-0.3273504273504274,19.0,0.0,0.11181702668360871,1.0,0.0
20120424,669,699241,000669.SZ,20.08,20.57,19.82,33.50509924453281,000669,20120424,1.6904691848906563,综合,工业,-0.04985618408437198,0.5942825728422207,-0.316551724137931,28.0,2.0,0.08224016145307766,2.0,0.0
20120424,600132,700559,600132.SH,25.47,25.47,24.05,115.71499423423394,600132,20120424,4.721133995684779,食品饮料,必选消费,-0.043698790479906324,0.8367826904985887,-0.3723431498079385,19.0,0.0,0.05181558547531617,3.0,0.0
20120424,600401,700791,600401.SH,7.61,7.68,7.48,39.16815367231638,600401,20120424,5.236384180790959,电气设备,工业,-0.0495552731893264,3.2086330935251794,-0.3606837606837606,18.0,0.0,0.1697860962566844,1.0,0.0
20120425,669,701602,000669.SZ,18.83,18.83,18.83,31.831534751491056,000669,20120425,1.6904691848906563,综合,工业,-0.049949545913219096,0.5942825728422207,-0.3506896551724138,27.0,1.0,0.13913967073818378,2.0,0.0
20120425,600132,702923,600132.SH,24.4,24.86,24.24,115.80941691414763,600132,20120425,4.721133995684779,食品饮料,必选消费,0.00081599347205219,0.7030091583078935,-0.3718309859154929,18.0,1.0,0.05095801059926619,3.0,0.0
20120425,600401,703155,600401.SH,7.36,7.45,7.22,38.64451525423728,600401,20120425,5.236384180790959,电气设备,工业,-0.013368983957219416,3.2086330935251794,-0.36923076923076925,17.0,0.0,0.18563685636856375,1.0,0.0
20120426,669,703966,000669.SZ,17.89,19.5,17.89,31.44272683896621,000669,20120426,1.6904691848906563,综合,工业,-0.01221455124800841,0.5942825728422207,-0.35862068965517235,26.0,0.0,0.15322580645161277,2.0,0.0
20120426,2289,704486,002289.SZ,22.4,23.5,22.1,22.587655707834312,002289,20120426,1.016546161468691,电子,TMT,-0.006705409029950982,1.1125827814569536,-0.3020456344522052,25.0,0.0,0.05985598559856009,7.0,0.0
20120426,600132,705289,600132.SH,24.61,25.58,24.27,118.59488597160166,600132,20120426,4.721133995684779,食品饮料,必选消费,0.02405218100285378,0.7030091583078935,-0.35672215108834815,17.0,0.0,0.026273885350318382,3.0,0.0
20120426,600401,705521,600401.SH,7.37,7.63,7.37,38.90633446327683,600401,20120426,5.236384180790959,电气设备,工业,0.006775067750677488,3.2086330935251794,-0.364957264957265,16.0,0.0,0.17765814266487223,1.0,0.0
20120427,669,706333,000669.SZ,18.02,19.1,18.02,31.44272683896621,000669,20120427,1.6904691848906563,综合,工业,0.0,0.5608180839612489,-0.35862068965517235,25.0,1.0,0.15322580645161277,2.0,0.0
20120427,2289,706853,002289.SZ,22.16,22.46,21.52,22.628317554293066,002289,20120427,1.016546161468691,电子,TMT,0.0018001800180020844,1.111184645929848,-0.3007891909498688,24.0,0.0,0.05795148247978421,7.0,0.0
20120427,600132,707656,600132.SH,25.06,25.54,24.65,117.60344783250785,600132,20120427,4.721133995684779,食品饮料,必选消费,-0.00835987261146498,0.6652452025586353,-0.3620998719590268,16.0,3.0,0.03492573263749499,3.0,0.0
20120427,600401,707888,600401.SH,7.43,7.74,7.38,40.21543050847457,600401,20120427,5.236384180790959,电气设备,工业,0.03364737550471064,3.2086330935251794,-0.3435897435897436,15.0,0.0,0.13932291666666674,1.0,0.0
20120502,600132,710024,600132.SH,25.19,25.39,24.91,118.59488597160166,600132,20120502,4.721133995684779,食品饮料,必选消费,0.00843034925732633,0.6652452025586353,-0.35672215108834815,15.0,2.0,0.026273885350318382,3.0,0.0
20120502,600401,710256,600401.SH,7.68,7.68,7.68,40.21543050847457,600401,20120502,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3435897435897436,14.0,0.0,0.13932291666666674,1.0,0.0
20120503,600132,712393,600132.SH,25.14,25.85,24.9,120.9082416294872,600132,20120503,4.721133995684779,食品饮料,必选消费,0.019506369426751657,0.6652452025586353,-0.3441741357234315,14.0,1.0,0.00663803201874269,3.0,0.0
20120503,600401,712625,600401.SH,7.68,7.68,7.68,40.21543050847457,600401,20120503,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3435897435897436,13.0,0.0,0.13932291666666674,1.0,0.0
20120504,600132,714763,600132.SH,25.58,25.74,25.17,120.7193962696598,600132,20120504,4.721133995684779,食品饮料,必选消费,-0.0015618898867629794,0.6652452025586353,-0.3451984635083226,13.0,0.0,0.00821274931560434,3.0,0.0
20120504,600401,714995,600401.SH,7.68,7.68,7.68,40.21543050847457,600401,20120504,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3435897435897436,12.0,0.0,0.13932291666666674,1.0,0.0
20120507,600132,717134,600132.SH,25.52,25.66,25.1,119.53911277073861,600132,20120507,4.721133995684779,食品饮料,必选消费,-0.009777082518576341,0.6652452025586353,-0.3516005121638923,12.0,0.0,0.018167456556082096,3.0,0.0
20120507,600401,717366,600401.SH,7.68,7.68,7.68,40.21543050847457,600401,20120507,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3435897435897436,11.0,0.0,0.13932291666666674,1.0,0.0
20120508,600401,719740,600401.SH,7.79,8.06,7.54,41.10561581920903,600401,20120508,5.236384180790959,电气设备,工业,0.02213541666666652,3.2086330935251794,-0.3290598290598291,10.0,0.0,0.11464968152866262,1.0,0.0
20120509,600401,722114,600401.SH,7.85,7.85,7.85,41.10561581920903,600401,20120509,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3290598290598291,9.0,0.0,0.11464968152866262,1.0,0.0
20120510,600401,724488,600401.SH,7.85,7.85,7.85,41.10561581920903,600401,20120510,5.236384180790959,电气设备,工业,0.0,3.2086330935251794,-0.3290598290598291,8.0,0.0,0.11464968152866262,1.0,0.0
20120516,600401,733996,600401.SH,8.32,8.35,7.93,41.73398192090394,600401,20120516,5.236384180790959,电气设备,工业,-0.04892601431980914,3.2086330935251794,-0.3188034188034188,4.0,0.0,0.08030112923462984,2.0,0.0
20120518,2272,737691,002272.SZ,9.03,9.13,8.65,29.6141461612744,002272,20120518,3.407841905785317,机械设备,工业,-0.05131004366812231,0.8595234502530906,-0.3070175438596492,27.0,0.0,0.059838895281933535,6.0,0.0
20120521,2272,740069,002272.SZ,8.69,8.76,8.43,29.06889145634875,002272,20120521,3.407841905785317,机械设备,工业,-0.018411967779056404,0.8526869669801018,-0.3197767145135566,26.0,0.0,0.07971864009378682,6.0,0.0
20120522,2272,742448,002272.SZ,8.58,8.84,8.51,29.852695094679376,002272,20120522,3.407841905785317,机械设备,工业,0.02696365767878084,0.7744044190795338,-0.3014354066985646,25.0,1.0,0.051369863013698724,6.0,0.0
20120523,2272,744827,002272.SZ,8.7,8.81,8.39,28.830342522943784,002272,20120523,3.407841905785317,机械设备,工业,-0.03424657534246567,0.7744044190795338,-0.32535885167464107,24.0,0.0,0.08865248226950362,6.0,0.0
20120524,2272,747209,002272.SZ,8.45,8.97,8.37,29.648224580332254,002272,20120524,3.407841905785317,机械设备,工业,0.028368794326240954,0.7558566376954272,-0.30622009569377995,23.0,0.0,0.05862068965517264,6.0,0.0
20120525,2272,749591,002272.SZ,8.6,8.68,8.4,28.762185684828072,002272,20120525,3.407841905785317,机械设备,工业,-0.029885057471264354,0.7412952834090796,-0.32695374800637966,22.0,1.0,0.09123222748815185,6.0,0.0
20120528,2272,751976,002272.SZ,8.44,8.8,8.37,29.648224580332254,002272,20120528,3.407841905785317,机械设备,工业,0.0308056872037914,0.7412952834090796,-0.30622009569377995,21.0,0.0,0.05862068965517264,6.0,0.0
20120604,2137,763777,002137.SZ,7.54,7.54,7.12,17.35043758159924,002137,20120604,2.4368592108987697,电子,TMT,-0.07049608355091375,0.43327173943021013,-0.3012757605495583,40.0,16.0,0.02528089887640439,0.0,0.0
20120604,2272,763911,002272.SZ,8.82,8.82,8.4,28.625872008596662,002272,20120604,3.407841905785317,机械设备,工业,-0.06666666666666665,0.5896872398062702,-0.3301435406698564,16.0,0.0,0.033333333333333215,6.0,0.0
20120605,2272,766301,002272.SZ,8.4,8.53,8.22,28.659950427654515,002272,20120605,3.407841905785317,机械设备,工业,0.0011904761904761862,0.5896872398062702,-0.3293460925039873,15.0,0.0,0.03210463733650415,6.0,0.0
20120606,600095,769499,600095.SH,6.44,6.44,6.21,20.63600943910245,600095,20120606,3.285988764188288,综合,工业,-0.017214397496087552,0.6270270270270268,-0.3045404208194905,31.0,5.0,0.01751592356687892,4.0,0.0
20120608,600095,774287,600095.SH,6.37,6.43,6.26,20.603149551460564,600095,20120608,3.285988764188288,综合,工业,-0.014150943396226467,0.6270270270270268,-0.30564784053156135,29.0,3.0,0.019138755980861122,4.0,0.0
20120612,600095,779082,600095.SH,6.29,6.36,6.24,20.57028966381868,600095,20120612,3.285988764188288,综合,工业,-0.011058451816745807,0.6270270270270268,-0.3067552602436323,27.0,1.0,0.02076677316293929,4.0,0.0
20120614,600095,783888,600095.SH,6.35,6.38,6.18,20.471710000893037,600095,20120614,3.285988764188288,综合,工业,-0.025039123630672733,0.5954063604240281,-0.31007751937984473,25.0,9.0,0.0,4.0,0.0
20120615,600095,786291,600095.SH,6.19,6.27,6.08,20.20883089975797,600095,20120615,3.285988764188288,综合,工业,-0.012841091492777013,0.5954063604240281,-0.31893687707641194,24.0,8.0,0.011382113821138073,4.0,0.0
20120618,600095,788694,600095.SH,6.19,6.21,6.1,20.20883089975797,600095,20120618,3.285988764188288,综合,工业,0.0,0.5954063604240281,-0.31893687707641194,23.0,7.0,0.011382113821138073,4.0,0.0
20120619,600095,791100,600095.SH,6.14,6.28,6.08,20.43885011325115,600095,20120619,3.285988764188288,综合,工业,0.011382113821138073,0.5954063604240281,-0.3111849390919158,22.0,6.0,0.0,4.0,0.0
20120620,600095,793506,600095.SH,6.19,6.29,6.13,20.175971012116086,600095,20120620,3.285988764188288,综合,工业,-0.012861736334405127,0.5954063604240281,-0.3200442967884828,21.0,5.0,0.0016286644951140072,4.0,0.0
20120621,600095,795912,600095.SH,6.12,6.27,6.03,20.20883089975797,600095,20120621,3.285988764188288,综合,工业,0.0016286644951140072,0.5954063604240281,-0.31893687707641194,20.0,4.0,0.0,4.0,0.0
20120625,600095,798318,600095.SH,6.07,6.12,5.8,19.124454607575835,600095,20120625,3.285988764188288,综合,工业,-0.0536585365853659,0.5954063604240281,-0.3554817275747508,19.0,3.0,0.04295532646048117,4.0,0.0
20120626,600095,800724,600095.SH,5.81,5.98,5.76,19.485913371636546,600095,20120626,3.285988764188288,综合,工业,0.018900343642611617,0.5954063604240281,-0.3433001107419712,18.0,2.0,0.02360876897133224,4.0,0.0
20120627,600095,803130,600095.SH,5.96,6.06,5.88,19.3873337087109,600095,20120627,3.285988764188288,综合,工业,-0.005059021922428131,0.5954063604240281,-0.3466223698781836,17.0,1.0,0.028813559322033777,4.0,0.0
20120628,600095,805539,600095.SH,5.89,6.05,5.81,19.15731449521772,600095,20120628,3.285988764188288,综合,工业,-0.011864406779661163,0.5954063604240281,-0.35437430786267987,16.0,0.0,0.04116638078902235,4.0,0.0
20120628,600178,805612,600178.SH,6.21,6.31,6.08,12.773006537865314,600178,20120628,2.097373815741431,汽车,可选消费,-0.020900321543408484,0.513840830449827,-0.30400000000000005,16.0,0.0,0.03284072249589487,3.0,0.0
20120629,600052,807907,600052.SH,4.12,4.15,3.99,15.026842789657222,600052,20120629,3.629672171414788,房地产,房产,-0.004807692307692291,0.4714640198511164,-0.3018549747048904,15.0,0.0,0.0024154589371983004,4.0,0.0
20120629,600070,807924,600070.SH,7.15,7.15,6.82,32.136449639107866,600070,20120629,4.564836596464185,纺织服装,可选消费,-0.022222222222222143,0.5271493212669682,-0.3055258415453689,29.0,0.0,0.05681818181818166,5.0,0.0
20120702,600070,810333,600070.SH,7.11,7.19,7.05,32.36469146893107,600070,20120702,4.564836596464185,纺织服装,可选消费,0.007102272727272485,0.4594594594594592,-0.30059349666998103,28.0,1.0,0.04936530324400579,5.0,0.0
20120704,601002,815905,601002.SH,10.65,10.73,10.17,10.645425178822578,601002,20120704,1.0457195656996638,机械设备,工业,-0.04323308270676707,0.6361631753031973,-0.31401617250673863,12.0,0.0,0.09724950884086447,4.0,0.0
20120705,601002,818316,601002.SH,10.08,10.26,9.84,10.478110048310631,601002,20120705,1.0457195656996638,机械设备,工业,-0.015717092337917515,0.6218579234972677,-0.32479784366576825,11.0,0.0,0.11477045908183636,4.0,0.0
20120706,601002,820727,601002.SH,10.08,10.33,9.91,10.749997135392544,601002,20120706,1.0457195656996638,机械设备,工业,0.02594810379241519,0.6218579234972677,-0.30727762803234504,10.0,0.0,0.08657587548638146,4.0,0.0
20120709,601002,823139,601002.SH,10.2,10.4,9.97,10.457195656996639,601002,20120709,1.0457195656996638,机械设备,工业,-0.027237354085603016,0.588865096359743,-0.3261455525606469,9.0,3.0,0.11699999999999999,4.0,0.0
20120710,600385,825077,600385.SH,4.39,4.54,4.26,10.506752605065993,600385,20120710,2.4209107384944684,医药生物,医药,-0.026905829596412634,0.9287925696594428,-0.303370786516854,44.0,28.0,0.17972350230414746,0.0,0.0
20120710,601002,825553,601002.SH,10.0,10.06,9.66,10.185308569914726,601002,20120710,1.0457195656996638,机械设备,工业,-0.026000000000000023,0.588865096359743,-0.34366576819407013,8.0,2.0,0.14681724845995903,4.0,0.0
20120711,600385,827491,600385.SH,4.29,4.3,4.12,9.97415224259721,600385,20120711,2.4209107384944684,医药生物,医药,-0.05069124423963134,0.9287925696594428,-0.3386837881219904,43.0,27.0,0.24271844660194164,0.0,0.0
20120712,600385,829905,600385.SH,4.04,4.2,4.03,10.07098867213699,600385,20120712,2.4209107384944684,医药生物,医药,0.009708737864077666,0.9287925696594428,-0.3322632423756019,42.0,26.0,0.23076923076923062,0.0,0.0
20120716,300266,834340,300266.SZ,16.14,16.24,15.3,24.709477707006357,300266,20120716,1.60764331210191,机械设备,工业,-0.0471171729696217,0.5620712164688424,-0.31014362657091565,42.0,5.0,0.08653220559531549,3.0,0.0
20120730,2542,858131,002542.SZ,13.6,13.77,12.8,39.21140865737344,002542,20120730,3.0209097578870137,建筑装饰,工业,-0.04347826086956519,0.5679693283493421,-0.3077333333333333,40.0,2.0,0.18952234206471474,5.0,0.0
